"course_title","is_paid_True","is_paid_False","price","num_subscribers","num_reviews","num_lectures","level_All Levels","level_Beginner Level","level_Intermediate Level","level_Expert Level","content_duration","subject_Business Finance","subject_Graphic Design","subject_Musical Instruments","subject_Web Development"
"Learn PHP CodeIgniter Framework with AJAX and Bootstrap",1,0,75,1634,52,21,1,0,0,0,2.5,0,0,0,1
"The Complete Guide to JavaScript Development",1,0,110,3590,36,104,1,0,0,0,14,0,0,0,1
"Basic HTML CSS and Web Design",1,0,30,4030,92,46,0,1,0,0,9,0,0,0,1
"Build Professional WordPress Website",1,0,145,4020,95,52,1,0,0,0,3.5,0,0,0,1
"Ultimate CSS3 Course - From Beginners To Professional",1,0,95,2635,25,30,1,0,0,0,2,0,0,0,1
"Code & Grow Rich:  Earn More As An Entrepreneur Or Developer",1,0,200,7211,52,491,1,0,0,0,57,0,0,0,1
"Learn by Example : ReactJS",1,0,50,1496,37,74,0,1,0,0,7.5,0,0,0,1
"React.js Quickly: Developing Scalable Web User Interfaces",1,0,50,4447,76,24,0,0,1,0,4,0,0,0,1
"JavaScript - Tricks and Workarounds",1,0,100,1410,134,67,1,0,0,0,5,0,0,0,1
"Kids Coding - Beginner HTML",1,0,20,6628,53,19,0,1,0,0,1,0,0,0,1
"Learn PHP from scratch!!",1,0,25,1908,12,17,0,1,0,0,1.5,0,0,0,1
"PHP with PDO - ULTIMATE Crash Course",1,0,50,1248,171,18,1,0,0,0,1.5,0,0,0,1
"JavaScript for beginners with live examples",1,0,195,4587,46,49,0,1,0,0,4,0,0,0,1
"Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast",1,0,50,2351,302,16,1,0,0,0,2.5,0,0,0,1
"Laravel(5.2) PHP Framework  Jump Start for beginners",1,0,20,3898,95,32,0,1,0,0,3,0,0,0,1
"Professional WordPress Theme Development For 2017",1,0,20,3185,102,94,1,0,0,0,8,0,0,0,1
"Learn Laravel PHP Framework Building Multi User SEO Blog APP",1,0,100,557,92,133,1,0,0,0,9.5,0,0,0,1
"Javascript Specialist",1,0,200,408,39,80,0,1,0,0,8,0,0,0,1
"Write PHP Like a Pro: Build a PHP MVC Framework From Scratch",1,0,70,1703,435,65,1,0,0,0,3,0,0,0,1
"JavaScript Intro to learning JavaScript web programming",1,0,20,17554,94,16,0,1,0,0,1.5,0,0,0,1
"Crash Course: Fundamentals Of HTML & CSS From Scratch.",1,0,20,7368,216,52,0,1,0,0,2,0,0,0,1
"Laravel, the complete guide with real world projects",1,0,200,676,119,125,1,0,0,0,14,0,0,0,1
"VueJS V1 Introduction to VueJS JavaScript Framework",1,0,200,3632,28,31,0,1,0,0,2,0,0,0,1
"HTML CSS: Essential steps to learn HTML CSS",1,0,145,10576,154,23,0,1,0,0,2.5,0,0,0,1
"Learn HTML 5 in 1 hour",1,0,100,11643,169,21,0,1,0,0,1,0,0,0,1
"Learn Html5 & CSS3 from scratch",1,0,20,13960,239,19,1,0,0,0,2.5,0,0,0,1
"Responsive Web Design: Made Easy",1,0,195,5085,106,27,1,0,0,0,6.5,0,0,0,1
"Parse Server: From Front End to Full Stack",1,0,200,1130,162,66,0,0,1,0,6,0,0,0,1
"Codeigniter: How to use Codeigniter that drives knowledge",1,0,150,14606,235,21,1,0,0,0,3,0,0,0,1
"jQuery for Beginners - Create Website Animations Easily",1,0,100,2971,285,28,1,0,0,0,3,0,0,0,1
"How to Build Chat Bots: From Beginner to Intermediate",1,0,140,2814,107,35,1,0,0,0,2,0,0,0,1
"Web Development with BootStrap - 16 Instant Themes Included!",1,0,40,1355,45,27,1,0,0,0,3.5,0,0,0,1
"Install a Wordpress Theme the Correct Way & Charge Others",1,0,20,2335,13,18,1,0,0,0,1,0,0,0,1
"Coding for Entrepreneurs Basic",0,1,0,161029,279,27,0,1,0,0,3.5,0,0,0,1
"The CSS and CSS3 Crash Course",1,0,150,2051,99,76,1,0,0,0,13,0,0,0,1
"Build a Business or Personal Website Using Wordpress",1,0,200,1069,12,61,0,1,0,0,4.5,0,0,0,1
"Learn By Example: PHP For Dynamic Websites",1,0,50,1439,10,77,0,1,0,0,13,0,0,0,1
"Learn ReactJS: Code Like A Facebook Developer",1,0,20,1948,72,45,0,0,1,0,5,0,0,0,1
"Learn to Build Web Apps using D3JS",1,0,40,841,99,29,1,0,0,0,3.5,0,0,0,1
"How to create awesome website and e-commerce in 1 hour",1,0,20,937,4,10,1,0,0,0,1,0,0,0,1
"Joomla for Beginners - Learn how to build a website with CMS",1,0,95,583,7,35,0,1,0,0,3.5,0,0,0,1
"Learning Drupal 8",1,0,50,577,97,101,1,0,0,0,9.5,0,0,0,1
"Learn How To Build a Web Application Without Coding",0,1,0,9364,311,10,0,1,0,0,0.533333333333333,0,0,0,1
"Rock Solid Wordpress Security - Secure Web Development",0,1,0,5052,92,23,1,0,0,0,1.5,0,0,0,1
"Mastering JavaScript",1,0,95,694,39,39,0,0,0,1,4,0,0,0,1
"PHP Laravel 5:Creating a CRUD application",1,0,45,511,12,7,1,0,0,0,0.55,0,0,0,1
"XQUERY :basics for beginners",1,0,40,937,2,6,1,0,0,0,0.633333333333333,0,0,0,1
"PHP Development with the Laravel Framework",1,0,50,1611,24,20,1,0,0,0,3.5,0,0,0,1
"WordPress Development - Themes and Plugins Complete Guide",1,0,200,103,11,72,1,0,0,0,5.5,0,0,0,1
"Basic JavaScript: Build 4 Basic JavaScript Projects",1,0,40,670,33,37,0,1,0,0,4.5,0,0,0,1
"HTML and CSS for Beginning Web Developers",1,0,100,1606,28,73,0,1,0,0,9,0,0,0,1
"Popular JavaScript Framework:Learn The Language Of Angular 2",1,0,200,260,22,64,0,1,0,0,11,0,0,0,1
"The Ultimate Guide to the Best WordPress Plugins Part 1",1,0,50,122,10,116,1,0,0,0,10.5,0,0,0,1
"XSLT :basics for beginners",1,0,35,877,6,7,1,0,0,0,0.533333333333333,0,0,0,1
"The Complete Wordpress Plugin Development Course - 8 Plugins",1,0,200,1215,58,33,1,0,0,0,2.5,0,0,0,1
"JSON Crash Course for Beginners",1,0,45,3323,90,7,0,1,0,0,0.633333333333333,0,0,0,1
"You can create Incredible Websites with HTML CSS learn how",1,0,100,11892,50,28,1,0,0,0,2.5,0,0,0,1
"JavaScript Tricks how to create code projects from scratch",1,0,75,15106,31,16,1,0,0,0,1.5,0,0,0,1
"The Sass Course! Learn Sass for Real-World Websites",1,0,95,975,141,18,1,0,0,0,3.5,0,0,0,1
"Web Design How to Create a Website HTML CSS Bootstrap",1,0,75,5263,29,29,0,1,0,0,2,0,0,0,1
"Master Angular 4 by Example - Build 7 Awesome Apps!",1,0,195,596,32,84,1,0,0,0,8,0,0,0,1
"Create A Custom Responsive WordPress Website For A Client",1,0,95,7517,89,47,1,0,0,0,4.5,0,0,0,1
"Mastering HTML5 Programming - The Easier Way",1,0,75,21653,138,35,1,0,0,0,7,0,0,0,1
"How to Launch Your Own Website Builder Service",1,0,20,9028,87,12,0,1,0,0,1.5,0,0,0,1
"Getting Started with HTML",1,0,40,7375,52,17,0,1,0,0,1.5,0,0,0,1
"Spring Framework 4 (Java Enterprise JEE) with AngularJS",1,0,95,5177,318,70,1,0,0,0,13.5,0,0,0,1
"Build A Weather App With Ajax Using Open Weather Map API",1,0,20,6548,44,38,1,0,0,0,4,0,0,0,1
"Essentials of JavaScript Practice Coding Exercises Tips",1,0,80,28125,115,21,0,1,0,0,2,0,0,0,1
"Learn and Earn with HTML & CSS",1,0,20,9349,206,69,1,0,0,0,4,0,0,0,1
"Get started Creating Websites Everything you need provided",1,0,100,14260,44,43,0,1,0,0,3,0,0,0,1
"JavaScript in Action JavaScript Projects",1,0,150,7720,58,17,0,1,0,0,1.5,0,0,0,1
"Modern Web Development with Laravel 5.2 (PHP Framework)",1,0,120,2142,536,71,1,0,0,0,12,0,0,0,1
"Programming for Entrepreneurs - JavaScript",1,0,200,12873,106,38,0,1,0,0,2.5,0,0,0,1
"Create a Website from Scratch using HTML CSS step by step",1,0,75,12882,95,20,0,1,0,0,1.5,0,0,0,1
"Complete AJAX Course: Learn AJAX Techniques Using Bootstrap",1,0,195,12368,89,26,1,0,0,0,3.5,0,0,0,1
"Learn jQuery by Example Course",1,0,170,8625,94,73,0,1,0,0,5,0,0,0,1
"Bootstrap 4 Theme Development Masterclass",1,0,150,2641,28,15,1,0,0,0,0.65,0,0,0,1
"Wordpress Theme Development for Beginners",1,0,20,1052,14,47,1,0,0,0,8,0,0,0,1
"Web Design Creating websites from scratch",1,0,75,13920,64,28,0,1,0,0,2,0,0,0,1
"HTML Learning the Basics Intro to HTML website coding",1,0,20,7416,65,14,0,1,0,0,0.65,0,0,0,1
"Learn how to use Javascript Components with PHP and Symfony",1,0,90,1822,4,25,1,0,0,0,2,0,0,0,1
"So you think you know JavaScript?",1,0,50,1010,154,25,1,0,0,0,6,0,0,0,1
"Learn Node.js by building Udemy: Stripe + MailChimp + Wistia",1,0,110,1425,36,34,1,0,0,0,5.5,0,0,0,1
"Learn jQuery: An In-depth Course For Beginners",1,0,50,7014,95,62,1,0,0,0,4.5,0,0,0,1
"JavaScript for Beginning Web Developers",1,0,75,7785,416,33,0,1,0,0,4.5,0,0,0,1
"JQuery Create Overlay Popups from scratch using Jquery",1,0,50,4407,17,29,1,0,0,0,2.5,0,0,0,1
"Vue JS 2: From Beginner to Professional",1,0,145,602,93,214,1,0,0,0,15.5,0,0,0,1
"Ultimate AngularJS: Build a Real-World App from Scratch",1,0,100,1712,438,49,1,0,0,0,5.5,0,0,0,1
"Wordpress Site Migration",1,0,20,1894,40,35,1,0,0,0,1.5,0,0,0,1
"introduction to HTML Course",1,0,20,3258,32,16,0,1,0,0,2,0,0,0,1
"Create Single Page Website using Twitter Bootstrap 3",1,0,20,7449,111,13,0,0,1,0,1,0,0,0,1
"The All-In-One Web Development Course",1,0,85,538,13,113,1,0,0,0,18.5,0,0,0,1
"Code a Responsive Website Using HTML5 and CSS for Beginners",1,0,50,1271,136,110,0,1,0,0,7.5,0,0,0,1
"AngularJS for the Real World - Learn by creating a WebApp",1,0,115,1407,137,69,1,0,0,0,7,0,0,0,1
"Wordpress Tutorial   ",1,0,200,2311,8,44,1,0,0,0,1.5,0,0,0,1
"Create a REAL Social Network like Facebook in PHP + MySQL",1,0,45,1002,178,174,1,0,0,0,16.5,0,0,0,1
"Advanced Node.js Development",1,0,55,2565,32,41,0,0,0,1,3,0,0,0,1
"ASP.NET MVC 5 Project - Facebook Clone",1,0,30,210,19,41,1,0,0,0,5,0,0,0,1
"Bootstrap For Beginners: A  Basic Introduction",1,0,55,1186,14,9,0,1,0,0,0.666666666666667,0,0,0,1
"jQuery for Beginners",1,0,20,1421,17,36,1,0,0,0,4,0,0,0,1
"JavaScript Basics For Web Developers",1,0,20,958,14,17,0,1,0,0,1,0,0,0,1
"Learn PHP from Scratch",1,0,50,1550,25,27,0,1,0,0,1.5,0,0,0,1
"Learn Express",1,0,25,1309,60,14,0,0,1,0,1.5,0,0,0,1
"Build A Web App with VueJS, Spring Framework and MongoDB",1,0,145,251,32,25,1,0,0,0,3.5,0,0,0,1
"Zend Framework 2: Learn the PHP framework ZF2 from scratch",1,0,40,723,130,37,1,0,0,0,6.5,0,0,0,1
"Improved SEO with Rich Snippets and MicroData",0,1,0,11026,228,13,0,0,1,0,1,0,0,0,1
"X theme for WordPress: Responsive web design without code!",1,0,20,1318,81,55,1,0,0,0,7,0,0,0,1
"Become a HTML and CSS Developer - Build a Responsive Site",0,1,0,3894,91,29,0,1,0,0,2,0,0,0,1
"How to Make a Wordpress Website 2017",0,1,0,12293,235,18,1,0,0,0,3,0,0,0,1
"Install Wordpress",1,0,20,1447,35,7,0,1,0,0,0.666666666666667,0,0,0,1
"CSS Specialist: Comprehensive CSS Training",1,0,100,487,31,52,0,1,0,0,6,0,0,0,1
"Introduction to Laravel 4",0,1,0,9110,411,22,1,0,0,0,2.5,0,0,0,1
"Introduction to Elm",0,1,0,1519,28,20,0,0,1,0,1,0,0,0,1
"Learn to Freelance with People Per hour  (URDU)",1,0,20,948,48,8,1,0,0,0,0.6,0,0,0,1
"Learn Wordpress 4 from Scratch : Create Awesome Websites",1,0,75,2023,8,25,1,0,0,0,2,0,0,0,1
"Amazon Alexa Development: From Beginner to Intermediate",1,0,140,1858,110,52,1,0,0,0,2.5,0,0,0,1
"The Build a SAAS App with Flask Course",1,0,40,2244,365,168,1,0,0,0,10,0,0,0,1
"Learn JSON with JavaScript Objects and APIs in 1 hour",1,0,95,3619,93,19,0,0,1,0,1,0,0,0,1
"1 Hour JavaScript",1,0,200,22999,602,18,0,1,0,0,1,0,0,0,1
"Building An E-Commerce Store Using Java Spring Framework",1,0,95,2743,589,61,1,0,0,0,14.5,0,0,0,1
"Typescript Masterclass & FREE E-Book",1,0,150,1229,139,108,1,0,0,0,7.5,0,0,0,1
"PHP MVC Framework CodeIgniter Tutorial for Beginners Project",1,0,100,3701,508,125,1,0,0,0,10.5,0,0,0,1
"JavaScript - Become Higly Paid Front End Developer",1,0,105,710,137,49,0,1,0,0,3.5,0,0,0,1
"Object Oriented Programming (OOP) in PHP - Build An OOP Site",1,0,20,6588,721,36,1,0,0,0,2,0,0,0,1
"Beginners Introduction to Web Development",1,0,200,7331,55,18,0,1,0,0,1.5,0,0,0,1
"Django + AngularJS for a Powerful Web Application",1,0,95,4463,59,36,0,0,1,0,5.5,0,0,0,1
"WordPress Academy: Learn WordPress step by step",1,0,150,1873,360,79,0,1,0,0,7.5,0,0,0,1
"Web Development Essential Skills - Complete HTML and CSS",1,0,95,1388,11,58,1,0,0,0,7,0,0,0,1
"Byte-Sized-Chunks: Closures in Javascript",1,0,20,1292,2,12,1,0,0,0,2,0,0,0,1
"Laravel Account Activation Project",1,0,50,1147,19,19,1,0,0,0,2.5,0,0,0,1
"WordPress: Create an Amazing Website With Ease",1,0,200,1109,13,24,1,0,0,0,2.5,0,0,0,1
"Mastering the Google Chrome Developer Tools",1,0,20,2002,41,31,1,0,0,0,0.666666666666667,0,0,0,1
"Kali Linux Web App Testing",1,0,75,876,48,29,1,0,0,0,3,0,0,0,1
"Learn Ruby Programming The Easy Way - Lite",1,0,20,1186,12,7,1,0,0,0,0.566666666666667,0,0,0,1
"Web Scraping with Python, Ruby & import. io",1,0,75,973,50,46,1,0,0,0,4.5,0,0,0,1
"Sending email with PHP: from Basic to Advanced",1,0,40,379,58,45,1,0,0,0,2,0,0,0,1
"WordPress 2016 for Beginners : Build awesome websites!",1,0,20,2177,13,43,1,0,0,0,4,0,0,0,1
"Learn to make websites with Google's Material Design Lite",1,0,20,1063,72,84,1,0,0,0,5.5,0,0,0,1
"Joomla 3 : Develop a Professional Website in 3 Simple Steps!",1,0,35,1309,74,43,1,0,0,0,5,0,0,0,1
"Complete Python Web Course: Build 8 Python Web Apps",1,0,110,7489,941,173,1,0,0,0,16,0,0,0,1
"Web Design for Beginners: Real World Coding in HTML & CSS",1,0,100,9103,1724,58,1,0,0,0,9,0,0,0,1
"Ethereum Developer: Build A Decentralised Blockchain App",1,0,195,3169,527,38,1,0,0,0,3.5,0,0,0,1
"The Complete Web Development Course -  Build 15 Projects",1,0,200,7501,1213,384,1,0,0,0,76.5,0,0,0,1
"Angular 2 + Rails 5 Bootcamp",1,0,150,1967,372,60,0,0,1,0,9,0,0,0,1
"Javascript - From Beginner to Pro-Build real world JS apps",1,0,195,28694,688,77,0,1,0,0,11.5,0,0,0,1
"Redux in Angular (2 and 4+)",1,0,70,909,16,13,0,0,1,0,1.5,0,0,0,1
"The complete JavaScript developer: MEAN stack zero-to-hero",1,0,75,4820,983,53,1,0,0,0,11.5,0,0,0,1
"Running a Web Development Business: The Complete Guide",1,0,150,24575,525,98,1,0,0,0,19.5,0,0,0,1
"Projects In JavaScript & JQuery",1,0,60,9109,620,50,1,0,0,0,9,0,0,0,1
"Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month",1,0,50,18818,407,80,1,0,0,0,11,0,0,0,1
"Full stack Universal React with Redux, Node js and MongoDB",1,0,195,1121,174,62,0,0,1,0,5,0,0,0,1
"Creating an MP3 Player with HTML5",1,0,20,14551,169,14,1,0,0,0,1.5,0,0,0,1
"Be a Bootstrap Developer from scratch",1,0,100,5800,185,32,0,1,0,0,3.5,0,0,0,1
"Create Your First Wordpress Site in Under an Hour",1,0,20,4867,128,12,0,1,0,0,1,0,0,0,1
"Learn Coding as RF or Telecom Engineer - Build Real Program",1,0,25,1006,4,8,0,1,0,0,2,0,0,0,1
"Creating FaceBook Design Using Bootstrap - Handson Project",1,0,80,4616,20,19,1,0,0,0,2,0,0,0,1
"Building HTML5 Canvas projects from scratch",1,0,100,8968,35,25,0,1,0,0,2,0,0,0,1
"Learn How To Become a Web Developer From Scratch",1,0,200,7062,72,172,0,1,0,0,11,0,0,0,1
"Earn Big Profits With Web Development, Simple and Easy!",1,0,90,3073,27,13,0,1,0,0,1.5,0,0,0,1
"BDD with Ruby on Rails using RSpec 3 and Capybara",1,0,175,2706,179,103,1,0,0,0,13,0,0,0,1
"Learn By Example: jQuery",1,0,50,1702,49,78,1,0,0,0,7,0,0,0,1
"Professional Python Web Development Using Flask",1,0,120,3420,489,102,0,1,0,0,14.5,0,0,0,1
"JavaScript HTML CSS Project make a Quiz Tutorial",1,0,95,7130,39,24,1,0,0,0,2,0,0,0,1
"Voiceover Audio Secrets - Your Way to Top Audio Quality",1,0,195,918,8,39,0,1,0,0,2.5,0,0,0,1
"jQuery UI In Depth",1,0,25,1520,21,52,1,0,0,0,10.5,0,0,0,1
"Codeless Website Development with Adobe Muse",1,0,50,461,67,46,1,0,0,0,3.5,0,0,0,1
"Learn To Build A Google Map App Using Angular 2",1,0,30,116,12,7,0,1,0,0,1,0,0,0,1
"Learn Reactivex From Ground Up",1,0,40,207,32,32,0,0,1,0,5,0,0,0,1
"Learn HTML in 59 Minutes - Your intro to front-end dev",1,0,35,333,15,14,0,1,0,0,1,0,0,0,1
"WordPress Theme Customization 101 (for beginners)",1,0,40,305,40,9,0,1,0,0,2,0,0,0,1
"Supercharging Development With Atom Text Editor",1,0,20,644,42,28,1,0,0,0,1.5,0,0,0,1
"Master WCF 4.0 From Scratch Using C#",1,0,50,415,67,53,1,0,0,0,7,0,0,0,1
"Drupal 7 for Beginners",1,0,35,926,102,37,1,0,0,0,2.5,0,0,0,1
"Critical Web Dev Skills & Tools for the Non-Tech Hustler",0,1,0,3118,8,33,1,0,0,0,1.5,0,0,0,1
"Install WordPress on Computer using XAMPP",0,1,0,4290,150,15,0,1,0,0,0.616666666666667,0,0,0,1
"Java Web Services Part 2",1,0,20,959,51,74,0,0,1,0,3,0,0,0,1
"Complete PHP Course With Bootstrap3 CMS System & Admin Panel",1,0,195,55332,1225,144,1,0,0,0,20,0,0,0,1
"Learn To Create WordPress Themes By Building 10 Projects",1,0,60,2273,384,91,1,0,0,0,16.5,0,0,0,1
"The Complete NodeJS Course: Build a Full Business Rating App",1,0,195,17784,260,61,1,0,0,0,12.5,0,0,0,1
"Master the MEAN Stack - Learn By Example",1,0,195,25799,382,42,0,0,1,0,4.5,0,0,0,1
"First Web Application with Spring Boot",1,0,40,2865,95,32,0,1,0,0,4,0,0,0,1
"HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap",1,0,200,346,28,74,0,1,0,0,8.5,0,0,0,1
"Backbone Tutorial: Learn Backbonejs from Scratch",1,0,90,4957,634,60,1,0,0,0,5.5,0,0,0,1
"AngularJS Custom Directives with Dan Wahlin",1,0,75,4128,434,61,1,0,0,0,6,0,0,0,1
"Angular 2+ with Typescript - Essential Training",1,0,195,29348,780,66,0,1,0,0,3,0,0,0,1
"Learn Angular 2 from Beginner to Advanced",1,0,195,32696,526,67,0,1,0,0,10,0,0,0,1
"Create an eCommerce Wordpress Website 2016 - New Divi Theme!",1,0,30,3503,123,41,0,1,0,0,4,0,0,0,1
"HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016",1,0,195,2354,16,45,1,0,0,0,4,0,0,0,1
"Learning Docker and Kubernetes by Lab",1,0,30,586,54,56,1,0,0,0,5,0,0,0,1
"Projects in ExpressJS - Learn ExpressJs building 10 projects",1,0,50,1949,149,102,1,0,0,0,15.5,0,0,0,1
"PHP For Beginners : Learn PHP From Scratch!",1,0,100,1825,17,58,1,0,0,0,3.5,0,0,0,1
"Bootstrap 4.0 New Features: Build Responsive Website",1,0,40,2296,28,14,1,0,0,0,1.5,0,0,0,1
"ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal",1,0,30,550,97,70,1,0,0,0,9,0,0,0,1
"Professional RESTful API Design using Python Flask",1,0,120,578,25,36,0,0,1,0,4.5,0,0,0,1
"HTML5 APIs For JavaScript - A Course For Web Developers ",1,0,50,7706,62,45,1,0,0,0,5,0,0,0,1
"Learn Python Django - A Hands-On Course",1,0,50,1339,21,18,0,1,0,0,2,0,0,0,1
"Comprehensive JavaScript Programming",1,0,20,6760,84,27,1,0,0,0,3,0,0,0,1
"Security for your WordPress site",1,0,85,1096,8,7,0,1,0,0,0.633333333333333,0,0,0,1
"Try Django 1.9 | Build a Blog and Learn Python's #1 Library",1,0,50,7407,172,147,1,0,0,0,20,0,0,0,1
"Accelerated ES6 JavaScript Training",1,0,110,5811,850,114,0,0,1,0,6,0,0,0,1
"AWS Serverless APIs & Apps - A Complete Introduction",1,0,145,2145,166,136,1,0,0,0,8,0,0,0,1
"Python and Django Full Stack Web Developer Bootcamp",1,0,200,11832,1883,191,1,0,0,0,31.5,0,0,0,1
"The Complete Elixir and Phoenix Bootcamp",1,0,50,5279,1375,123,1,0,0,0,14.5,0,0,0,1
"Build a Real-world App with ASP.NET Core and Angular 2 (4+)",1,0,190,5332,828,160,0,0,1,0,10.5,0,0,0,1
"REST APIs with Flask and Python",1,0,110,5151,737,115,0,0,1,0,12.5,0,0,0,1
"Angular 4 (formerly Angular 2) - The Complete Guide",1,0,190,73783,19649,329,1,0,0,0,22,0,0,0,1
"Build Websites from Scratch with HTML & CSS",1,0,145,51257,1955,77,0,1,0,0,8,0,0,0,1
"PHP for Beginners -Become a PHP Master - Project Included",1,0,200,28880,4316,286,1,0,0,0,30.5,0,0,0,1
"The Professional Ruby on Rails Developer",1,0,100,17334,676,96,1,0,0,0,17,0,0,0,1
"The Complete Ruby on Rails Developer Course",1,0,195,33677,3809,283,1,0,0,0,31.5,0,0,0,1
"Docker Technologies for DevOps and Developers",1,0,30,19210,3137,44,1,0,0,0,3,0,0,0,1
"JavaScript programming: JavaScript for beginners",1,0,55,2215,223,74,0,1,0,0,5,0,0,0,1
"JSON in Action: Build JSON-Based Applications",1,0,50,1322,171,37,1,0,0,0,3.5,0,0,0,1
"Learn Ruby Programming The Easy Way",1,0,35,3485,22,19,1,0,0,0,2,0,0,0,1
"Learn OAuth 2.0 - Get started as an API Security Expert",1,0,95,2185,283,45,1,0,0,0,3.5,0,0,0,1
"AngularJS For .Net Developers From Scratch",1,0,50,2494,303,40,0,0,1,0,4.5,0,0,0,1
"Jekyll: make fast, secure static sites and blogs with Jekyll",1,0,45,2091,86,29,0,1,0,0,2.5,0,0,0,1
"HTML and CSS BootCamp for Beginners",1,0,30,1777,35,48,0,1,0,0,6.5,0,0,0,1
"Hosting Django: Amazon Web Services (AWS) Fundamentals",1,0,45,2573,103,46,1,0,0,0,5.5,0,0,0,1
"Angular Advanced MasterClass & FREE E-Book",1,0,150,228,9,72,0,0,1,0,6.5,0,0,0,1
"Learn Responsive Web Development from Scratch",0,1,0,59639,2692,24,1,0,0,0,4.5,0,0,0,1
"Build WordPress Plugin to extend Beaver Builder",1,0,50,1705,26,17,0,0,1,0,2,0,0,0,1
"Coding Made Easy: A Beginners Guide To JavaScript",1,0,40,1950,33,16,0,1,0,0,1,0,0,0,1
"The Complete Developers Guide to MongoDB",1,0,150,10945,1286,129,1,0,0,0,13.5,0,0,0,1
"Electron for Desktop Apps: The Complete Developer's Guide",1,0,50,2606,241,77,0,1,0,0,8,0,0,0,1
"Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex)",1,0,190,17671,4675,329,1,0,0,0,18,0,0,0,1
"React JS, Angular & Vue JS - Quickstart & Comparison",1,0,160,2273,288,142,0,1,0,0,8,0,0,0,1
"The Complete JavaScript Course: Build a Real-World Project",1,0,195,27801,4340,113,1,0,0,0,17.5,0,0,0,1
"Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide",1,0,150,17297,3166,111,1,0,0,0,8.5,0,0,0,1
"Angular 2 with TypeScript for Beginners: The Pragmatic Guide",1,0,150,40070,8341,194,1,0,0,0,9.5,0,0,0,1
"Meteor and React for Realtime Apps",1,0,140,6527,1384,111,1,0,0,0,9,0,0,0,1
"The Web Developer Bootcamp",1,0,200,121584,27445,342,1,0,0,0,43,0,0,0,1
"AngularJS JumpStart with Dan Wahlin",1,0,75,17802,2144,113,1,0,0,0,10,0,0,0,1
"The Complete Web Developer Course 2.0",1,0,200,114512,22412,304,1,0,0,0,30.5,0,0,0,1
"Ultimate Web Designer & Developer Course: Build 23 Projects!",1,0,200,33788,4434,246,1,0,0,0,32.5,0,0,0,1
"ExpressJS Fundamentals",0,1,0,21245,914,9,0,1,0,0,1,0,0,0,1
"REST WCF Service in ASP.NET",0,1,0,7905,561,5,1,0,0,0,0.683333333333333,0,0,0,1
"Projects in Node.js - Learn by Example",1,0,195,869,99,38,1,0,0,0,5,0,0,0,1
"Building Data Visualizations with D3 and Angular 2",1,0,125,293,30,31,0,1,0,0,3.5,0,0,0,1
"Learn Object Oriented PHP By Building a Complete Website",0,1,0,36322,2618,32,1,0,0,0,4.5,0,0,0,1
"Web Programming Course : Asp.Net MVC",1,0,100,2760,76,26,1,0,0,0,3.5,0,0,0,1
"Learn Spring Framework Practically - Hands On Recipies",1,0,145,522,50,48,1,0,0,0,5.5,0,0,0,1
"One-stop Ruby on Rails: Build Web Applications from Scratch",1,0,145,1628,162,129,1,0,0,0,18.5,0,0,0,1
"Learn what's new in PHP 7",0,1,0,12336,271,26,0,0,1,0,3.5,0,0,0,1
"Dive Into Docker: The Docker Course for Developers",0,1,0,6437,313,22,0,1,0,0,1.5,0,0,0,1
"Basic Concepts of Web Development, HTTP and Java Servlets",1,0,35,2797,59,10,0,1,0,0,1,0,0,0,1
"The Most Comprehensive Web Development Course",1,0,200,333,22,353,1,0,0,0,42,0,0,0,1
"Learn and Understand AngularJS",1,0,175,59361,11580,55,1,0,0,0,7,0,0,0,1
"JavaScript: Understanding the Weird Parts",1,0,175,79612,16976,85,1,0,0,0,11.5,0,0,0,1
"Webpack 2: The Complete Developer's Guide",1,0,75,8964,1893,56,1,0,0,0,5.5,0,0,0,1
"Build Responsive Real World Websites with HTML5 and CSS3",1,0,195,43977,7106,77,1,0,0,0,12,0,0,0,1
"ES6 Javascript: The Complete Developer's Guide",1,0,80,13010,2709,68,0,1,0,0,6.5,0,0,0,1
"Learn and Understand NodeJS",1,0,195,58208,11123,98,1,0,0,0,13,0,0,0,1
"Understanding TypeScript",1,0,110,9132,1560,137,1,0,0,0,7,0,0,0,1
"Advanced React and Redux",1,0,140,21998,3326,119,0,0,1,0,12,0,0,0,1
"Modern React with Redux",1,0,180,50815,15117,150,1,0,0,0,26.5,0,0,0,1
"Angular Styling & Animations (for Angular 2 and Angular 4)",1,0,120,4138,307,107,0,0,1,0,6,0,0,0,1
"The Complete ASP.NET MVC 5 Course",1,0,190,20652,6357,138,1,0,0,0,7.5,0,0,0,1
"GraphQL with React: The Complete Developers Guide",1,0,150,6412,987,114,0,0,1,0,13,0,0,0,1
